event_id,device_id,timestamp,latitude,longitude,city
EV02120,D031,2026-02-14 06:15:08,3.50744,98.69746,Medan
EV03481,D081,2026-02-14 06:28:02,-5.16983,119.42406,Makassar
EV02231,D033,2026-02-14 06:53:53,-5.10322,119.40106,Makassar
EV02090,D085,2026-02-14 07:21:16,3.55173,98.67147,Medan
EV03533,D043,2026-02-14 08:20:41,-6.25066,106.79296,Jakarta
EV00045,D055,2026-02-14 08:21:48,-5.12624,119.49399,Makassar
EV02524,D010,2026-02-14 09:02:47,-5.16162,119.45481,Makassar
EV01512,D088,2026-02-14 09:36:17,-5.1487,119.47343,Makassar
EV03846,D082,2026-02-14 09:39:17,-6.14922,106.88309,Jakarta
EV01487,D062,2026-02-14 09:46:37,3.52187,98.63486,Medan
EV01105,D081,2026-02-14 10:27:43,-5.12374,119.45777,Makassar
EV02618,D030,2026-02-14 10:38:29,3.50202,98.66681,Medan
EV03403,D073,2026-02-14 11:03:57,-6.24106,106.77429,Jakarta
EV02335,D002,2026-02-14 11:22:56,-6.88229,107.62617,Bandung
EV03339,D071,2026-02-14 12:14:33,-6.8529,107.5791,Bandung
EV01210,D051,2026-02-14 12:21:14,-6.25679,106.79813,Jakarta
EV01785,D028,2026-02-14 13:29:36,-5.16436,119.4703,Makassar
EV03113,D066,2026-02-14 14:11:35,-6.8642,107.62498,Bandung
EV00667,D071,2026-02-14 14:15:45,-6.82336,107.51544,Bandung
EV02779,D029,2026-02-14 14:25:52,-6.87102,107.67151,Bandung
EV02491,D018,2026-02-14 15:08:39,-6.13244,106.88328,Jakarta
EV01267,D070,2026-02-14 15:54:35,-7.27612,112.76213,Surabaya
EV02730,D049,2026-02-14 16:10:55,3.55099,98.6746,Medan
EV01628,D049,2026-02-14 16:29:03,3.62004,98.65038,Medan
EV01558,D094,2026-02-14 16:29:59,-5.14842,119.46772,Makassar
EV01725,D020,2026-02-14 16:52:10,-5.11973,119.45583,Makassar
EV01875,D046,2026-02-14 16:53:17,-5.11644,119.44436,Makassar
EV00474,D010,2026-02-14 17:15:48,-5.13813,119.4031,Makassar
EV03088,D063,2026-02-14 18:27:36,-6.80093,107.51773,Bandung
EV02610,D025,2026-02-14 19:37:16,3.5427,98.64172,Medan
EV00665,D041,2026-02-14 19:39:16,-7.21178,112.77382,Surabaya
EV01396,D016,2026-02-14 20:19:40,-7.2367,112.7586,Surabaya
EV03178,D073,2026-02-14 21:11:06,-6.21331,106.75371,Jakarta
EV03702,D023,2026-02-14 21:50:31,-7.22302,112.73537,Surabaya
EV02352,D030,2026-02-14 21:53:22,3.55433,98.67663,Medan
EV02152,D074,2026-02-14 22:58:47,-7.26197,112.74593,Surabaya
EV03404,D076,2026-02-14 23:09:50,3.67473,98.63268,Medan
EV00323,D013,2026-02-14 23:18:55,-6.28399,106.71806,Jakarta
EV02708,D021,2026-02-15 00:25:54,3.55183,98.6302,Medan
EV00731,D039,2026-02-15 03:26:08,-5.178,119.448,Makassar
EV03623,D070,2026-02-15 04:30:09,-7.27513,112.75687,Surabaya
EV03466,D052,2026-02-15 04:33:58,-7.29188,112.75315,Surabaya
EV03457,D028,2026-02-15 04:35:34,-5.18362,119.45002,Makassar
EV02205,D026,2026-02-15 04:43:43,-6.86186,107.54389,Bandung
EV03228,D039,2026-02-15 05:01:18,-5.16066,119.42551,Makassar
EV01170,D034,2026-02-15 06:24:59,3.69344,98.61828,Medan
EV03687,D061,2026-02-15 06:54:16,-6.8131,107.66766,Bandung
EV02763,D046,2026-02-15 07:14:41,-5.19668,119.48495,Makassar
EV01278,D060,2026-02-15 07:23:08,-6.89041,107.69422,Bandung
EV03382,D087,2026-02-15 09:32:51,-6.26582,106.79466,Jakarta
EV01742,D059,2026-02-15 09:35:54,-7.22113,112.76308,Surabaya
EV03295,D032,2026-02-15 09:44:33,-5.16446,119.40557,Makassar
EV00455,D064,2026-02-15 09:47:15,-5.17711,119.49993,Makassar
EV01459,D042,2026-02-15 10:39:06,-6.85177,107.57964,Bandung
EV03075,D093,2026-02-15 10:45:46,-7.26734,112.72751,Surabaya
EV01276,D084,2026-02-15 10:46:02,-7.23503,112.79801,Surabaya
EV00832,D024,2026-02-15 11:08:06,3.60154,98.63863,Medan
EV00529,D009,2026-02-15 12:00:25,3.59007,98.65828,Medan
EV01467,D022,2026-02-15 12:54:50,3.64147,98.66501,Medan
EV02269,D025,2026-02-15 13:03:07,3.54647,98.62368,Medan
EV01898,D001,2026-02-15 13:15:03,-7.28701,112.70689,Surabaya
EV03938,D092,2026-02-15 13:25:45,-6.89198,107.5719,Bandung
EV01423,D040,2026-02-15 13:29:11,-5.17254,119.40651,Makassar
EV00318,D035,2026-02-15 13:37:01,3.56773,98.66591,Medan
EV03944,D074,2026-02-15 14:25:30,-7.26513,112.73798,Surabaya
EV01113,D072,2026-02-15 14:48:16,-5.15375,119.4646,Makassar
EV02397,D057,2026-02-15 15:08:43,-5.19318,119.42682,Makassar
EV00365,D074,2026-02-15 16:53:10,-7.25789,112.79726,Surabaya
EV03843,D041,2026-02-15 18:09:00,-7.21453,112.74746,Surabaya
EV01188,D044,2026-02-15 18:20:23,-6.16115,106.88336,Jakarta
EV03068,D014,2026-02-15 18:31:26,-7.29676,112.7632,Surabaya
EV03914,D048,2026-02-15 18:35:13,-5.15209,119.4662,Makassar
EV02805,D073,2026-02-15 18:50:07,-6.1875,106.86842,Jakarta
EV01802,D041,2026-02-15 19:17:39,-7.25704,112.72864,Surabaya
EV00309,D088,2026-02-15 19:20:28,-5.10777,119.43256,Makassar
EV02603,D087,2026-02-15 20:02:28,-6.18938,106.76601,Jakarta
EV01665,D095,2026-02-15 20:38:29,-7.2778,112.75529,Surabaya
EV01084,D055,2026-02-15 22:04:06,-5.17287,119.45651,Makassar
EV03880,D040,2026-02-15 22:08:26,-5.1691,119.42288,Makassar
EV01365,D079,2026-02-15 23:29:51,-5.16214,119.4009,Makassar
EV00207,D060,2026-02-15 23:39:24,-6.86541,107.62834,Bandung
EV00089,D059,2026-02-15 23:44:09,-7.21571,112.71577,Surabaya
EV03455,D018,2026-02-15 23:53:08,-6.18972,106.78913,Jakarta
EV01717,D039,2026-02-15 23:54:59,-5.154,119.49412,Makassar
EV00432,D023,2026-02-16 00:44:52,-7.24898,112.72847,Surabaya
EV02814,D081,2026-02-16 00:56:13,-5.158,119.49703,Makassar
EV01027,D090,2026-02-16 01:20:16,-6.89341,107.58056,Bandung
EV01730,D084,2026-02-16 02:12:32,-7.29172,112.71509,Surabaya
EV00987,D092,2026-02-16 02:20:35,-6.81596,107.62027,Bandung
EV02112,D093,2026-02-16 02:28:28,-7.22365,112.70605,Surabaya
EV00580,D028,2026-02-16 02:48:25,-5.17418,119.41378,Makassar
EV00880,D022,2026-02-16 03:31:01,3.5835,98.64532,Medan
EV03528,D030,2026-02-16 03:35:28,3.65023,98.63209,Medan
EV01077,D082,2026-02-16 04:17:08,-6.20747,106.87589,Jakarta
EV00877,D074,2026-02-16 04:42:01,-7.27479,112.73827,Surabaya
EV01841,D079,2026-02-16 04:51:01,-5.11388,119.48759,Makassar
EV02914,D070,2026-02-16 05:12:52,-7.27125,112.76324,Surabaya
EV02756,D025,2026-02-16 05:37:36,3.6039,98.60574,Medan
EV01101,D028,2026-02-16 05:55:14,-5.19112,119.45923,Makassar
EV01237,D020,2026-02-16 06:50:10,-5.16368,119.4093,Makassar
EV00112,D050,2026-02-16 07:22:55,-5.10986,119.43283,Makassar
EV03987,D005,2026-02-16 07:50:58,-6.81896,107.63074,Bandung
EV02689,D054,2026-02-16 08:36:01,-5.19485,119.43309,Makassar
EV02676,D082,2026-02-16 08:52:58,-6.18441,106.76748,Jakarta
EV02239,D037,2026-02-16 09:22:27,-5.1524,119.42886,Makassar
EV01614,D032,2026-02-16 09:41:47,-5.1337,119.47225,Makassar
EV00376,D056,2026-02-16 09:46:32,-7.29341,112.7309,Surabaya
EV01585,D091,2026-02-16 10:12:15,-6.80795,107.68406,Bandung
EV00873,D076,2026-02-16 10:18:21,3.53155,98.69103,Medan
EV00729,D074,2026-02-16 12:02:37,-7.29389,112.73325,Surabaya
EV01969,D029,2026-02-16 12:07:20,-6.87559,107.51395,Bandung
EV00124,D089,2026-02-16 12:33:57,-7.26398,112.73571,Surabaya
EV03329,D019,2026-02-16 12:49:50,-7.24781,112.77906,Surabaya
EV01464,D010,2026-02-16 13:08:25,-5.12797,119.41219,Makassar
EV02884,D012,2026-02-16 13:47:37,-6.15062,106.85787,Jakarta
EV01670,D044,2026-02-16 15:11:58,-6.16916,106.72962,Jakarta
EV01953,D056,2026-02-16 16:07:35,-7.20204,112.78286,Surabaya
EV00003,D092,2026-02-16 16:30:57,-6.81118,107.69514,Bandung
EV00212,D014,2026-02-16 16:56:13,-7.25355,112.75385,Surabaya
EV02259,D089,2026-02-16 17:23:46,-7.27889,112.72182,Surabaya
EV00572,D065,2026-02-16 18:13:19,-7.23586,112.79615,Surabaya
EV02816,D038,2026-02-16 19:44:06,-6.85551,107.56996,Bandung
EV03650,D013,2026-02-16 20:34:35,-6.10992,106.75774,Jakarta
EV00709,D064,2026-02-16 21:40:00,-5.12458,119.41016,Makassar
EV03502,D064,2026-02-16 22:21:37,-5.18881,119.40139,Makassar
EV03731,D040,2026-02-16 22:41:45,-5.18662,119.45085,Makassar
EV03321,D051,2026-02-16 23:29:26,-6.14611,106.88491,Jakarta
EV02111,D010,2026-02-16 23:36:32,-5.13199,119.40549,Makassar
EV01641,D034,2026-02-17 01:41:06,3.65474,98.67035,Medan
EV03268,D006,2026-02-17 02:09:11,-7.26677,112.79374,Surabaya
EV01047,D078,2026-02-17 02:15:27,-6.10989,106.72089,Jakarta
EV03571,D003,2026-02-17 02:15:42,-6.23981,106.80789,Jakarta
EV03467,D047,2026-02-17 02:36:12,-6.80815,107.63111,Bandung
EV00097,D023,2026-02-17 02:47:54,-7.20698,112.74039,Surabaya
EV02667,D063,2026-02-17 03:08:21,-6.80518,107.67518,Bandung
EV02350,D024,2026-02-17 03:10:48,3.52037,98.68689,Medan
EV00818,D077,2026-02-17 03:30:39,-6.29422,106.74015,Jakarta
EV00071,D037,2026-02-17 04:15:45,-5.14238,119.40409,Makassar
EV02967,D080,2026-02-17 04:27:40,-7.25781,112.7851,Surabaya
EV01736,D037,2026-02-17 04:59:49,-5.12832,119.44827,Makassar
EV02640,D022,2026-02-17 05:18:45,3.55091,98.64869,Medan
EV00837,D046,2026-02-17 05:46:00,-5.10867,119.44566,Makassar
EV02039,D047,2026-02-17 05:54:29,-6.88834,107.54834,Bandung
EV01500,D006,2026-02-17 06:35:40,-7.24435,112.7324,Surabaya
EV02469,D002,2026-02-17 06:37:26,-6.82253,107.51492,Bandung
EV02415,D026,2026-02-17 08:40:35,-6.83042,107.67406,Bandung
EV00895,D062,2026-02-17 08:46:42,3.5247,98.64894,Medan
EV02057,D022,2026-02-17 09:25:04,3.50275,98.65142,Medan
EV00927,D004,2026-02-17 10:09:24,-7.2295,112.77588,Surabaya
EV00396,D047,2026-02-17 10:36:43,-6.8257,107.63751,Bandung
EV02791,D003,2026-02-17 11:02:23,-6.12066,106.81557,Jakarta
EV02651,D042,2026-02-17 11:55:07,-6.88251,107.54473,Bandung
EV03986,D089,2026-02-17 12:45:21,-7.29453,112.78659,Surabaya
EV01386,D089,2026-02-17 12:54:31,-7.21148,112.79707,Surabaya
EV00603,D022,2026-02-17 13:50:51,3.66239,98.6072,Medan
EV02994,D068,2026-02-17 15:07:51,-6.84069,107.62337,Bandung
EV01752,D001,2026-02-17 15:16:53,-7.27749,112.73946,Surabaya
EV01129,D039,2026-02-17 15:39:26,-5.18506,119.40701,Makassar
EV01746,D033,2026-02-17 15:48:28,-5.17496,119.49419,Makassar
EV03869,D027,2026-02-17 16:36:16,-6.8761,107.56751,Bandung
EV01510,D024,2026-02-17 16:44:40,3.65812,98.67911,Medan
EV02810,D035,2026-02-17 18:01:20,3.66622,98.63714,Medan
EV01317,D050,2026-02-17 18:42:27,-5.16351,119.43807,Makassar
EV02650,D077,2026-02-17 19:06:53,-6.15055,106.78568,Jakarta
EV01877,D043,2026-02-17 19:16:06,-6.12494,106.70437,Jakarta
EV00073,D060,2026-02-17 19:29:30,-6.89577,107.61252,Bandung
EV00986,D008,2026-02-17 19:29:37,-6.25505,106.75836,Jakarta
EV01827,D066,2026-02-17 19:51:16,-6.86524,107.69097,Bandung
EV00030,D051,2026-02-17 20:07:50,-6.28407,106.87114,Jakarta
EV00099,D089,2026-02-17 20:20:44,-7.23723,112.78917,Surabaya
EV00759,D043,2026-02-17 20:35:30,-6.12726,106.87218,Jakarta
EV02142,D049,2026-02-17 21:48:10,3.68801,98.63911,Medan
EV02556,D063,2026-02-17 22:37:28,-6.89881,107.65477,Bandung
EV01821,D044,2026-02-17 22:44:38,-6.25054,106.779,Jakarta
EV01233,D053,2026-02-17 23:09:36,3.63337,98.67017,Medan
EV01808,D083,2026-02-18 00:17:48,3.5492,98.60567,Medan
EV01507,D015,2026-02-18 00:24:29,3.67848,98.68358,Medan
EV03221,D043,2026-02-18 00:25:15,-6.29079,106.89141,Jakarta
EV03680,D062,2026-02-18 00:45:35,3.68182,98.64371,Medan
EV03509,D060,2026-02-18 00:49:00,-6.88014,107.67755,Bandung
EV00750,D004,2026-02-18 01:42:40,-7.29248,112.78645,Surabaya
EV02172,D005,2026-02-18 01:59:51,-6.82087,107.59951,Bandung
EV03461,D035,2026-02-18 03:30:42,3.62777,98.60621,Medan
EV01053,D033,2026-02-18 04:01:04,-5.11469,119.47949,Makassar
EV02630,D095,2026-02-18 04:54:47,-7.22495,112.76888,Surabaya
EV00158,D027,2026-02-18 05:40:12,-6.87831,107.69154,Bandung
EV01401,D036,2026-02-18 06:30:36,-6.27834,106.86161,Jakarta
EV00703,D025,2026-02-18 07:10:18,3.68288,98.69068,Medan
EV02234,D012,2026-02-18 07:40:26,-6.27477,106.74495,Jakarta
EV00275,D086,2026-02-18 10:53:11,-5.16986,119.42244,Makassar
EV00930,D043,2026-02-18 11:10:29,-6.29177,106.89669,Jakarta
EV00921,D062,2026-02-18 11:11:39,3.63366,98.60581,Medan
EV02361,D082,2026-02-18 12:37:47,-6.1877,106.84933,Jakarta
EV02431,D067,2026-02-18 13:06:03,-5.1964,119.4934,Makassar
EV02338,D075,2026-02-18 13:22:09,-7.24244,112.76141,Surabaya
EV00370,D030,2026-02-18 13:46:53,3.67766,98.62687,Medan
EV01962,D080,2026-02-18 13:50:59,-7.26661,112.75417,Surabaya
EV03784,D004,2026-02-18 14:01:06,-7.20164,112.77542,Surabaya
EV03098,D056,2026-02-18 14:35:54,-7.24543,112.73912,Surabaya
EV02183,D054,2026-02-18 16:24:32,-5.10087,119.42979,Makassar
EV03252,D046,2026-02-18 16:27:39,-5.17425,119.42708,Makassar
EV00086,D039,2026-02-18 16:57:08,-5.18029,119.44144,Makassar
EV01245,D005,2026-02-18 17:11:03,-6.85473,107.66844,Bandung
EV02201,D037,2026-02-18 18:26:32,-5.1699,119.4632,Makassar
EV02060,D068,2026-02-18 18:31:17,-6.86987,107.56956,Bandung
EV00707,D021,2026-02-18 20:57:47,3.55577,98.64052,Medan
EV01879,D051,2026-02-18 21:57:12,-6.27293,106.86335,Jakarta
EV01151,D049,2026-02-18 22:14:45,3.63999,98.69422,Medan
EV01862,D040,2026-02-18 22:37:45,-5.10629,119.49357,Makassar
EV01073,D009,2026-02-19 01:16:26,3.62489,98.67776,Medan
EV03626,D063,2026-02-19 01:19:18,-6.80916,107.68075,Bandung
EV01202,D080,2026-02-19 01:19:58,-7.27718,112.71774,Surabaya
EV03652,D007,2026-02-19 01:33:34,-5.17941,119.49215,Makassar
EV03224,D079,2026-02-19 02:02:30,-5.14025,119.42905,Makassar
EV01206,D020,2026-02-19 02:04:17,-5.18302,119.48712,Makassar
EV01435,D046,2026-02-19 02:05:17,-5.18233,119.44441,Makassar
EV02037,D010,2026-02-19 02:13:56,-5.10653,119.48909,Makassar
EV03991,D049,2026-02-19 03:07:16,3.60002,98.69416,Medan
EV02395,D028,2026-02-19 04:00:53,-5.11885,119.47801,Makassar
EV00076,D007,2026-02-19 04:09:00,-5.10321,119.46841,Makassar
EV03318,D085,2026-02-19 04:13:13,3.59941,98.67356,Medan
EV02755,D013,2026-02-19 04:18:43,-6.24065,106.8201,Jakarta
EV01176,D067,2026-02-19 04:31:20,-5.17167,119.47818,Makassar
EV00634,D034,2026-02-19 04:36:04,3.57008,98.67841,Medan
EV03335,D021,2026-02-19 04:54:38,3.62634,98.67538,Medan
EV00146,D076,2026-02-19 05:03:12,3.60892,98.64608,Medan
EV02000,D095,2026-02-19 05:14:09,-7.23334,112.72381,Surabaya
EV03175,D042,2026-02-19 06:00:39,-6.81641,107.60825,Bandung
EV01564,D017,2026-02-19 06:09:30,-5.15368,119.44355,Makassar
EV00489,D059,2026-02-19 06:11:47,-7.22964,112.71328,Surabaya
EV03090,D040,2026-02-19 06:31:06,-5.10074,119.49577,Makassar
EV02516,D005,2026-02-19 06:42:48,-6.83387,107.62111,Bandung
EV02745,D079,2026-02-19 06:45:11,-5.16912,119.46779,Makassar
EV02845,D002,2026-02-19 07:52:48,-6.87139,107.62023,Bandung
EV03901,D001,2026-02-19 07:58:38,-7.27932,112.75611,Surabaya
EV02553,D066,2026-02-19 08:01:32,-6.89718,107.52733,Bandung
EV01375,D033,2026-02-19 08:45:43,-5.18778,119.49299,Makassar
EV01345,D015,2026-02-19 09:00:06,3.69031,98.68366,Medan
EV03243,D010,2026-02-19 10:22:17,-5.18973,119.43103,Makassar
EV01342,D014,2026-02-19 11:26:22,-7.22266,112.79064,Surabaya
EV03776,D026,2026-02-19 11:35:29,-6.83038,107.50241,Bandung
EV00096,D029,2026-02-19 11:52:38,-6.84116,107.57599,Bandung
EV00689,D052,2026-02-19 12:12:00,-7.23209,112.76261,Surabaya
EV03737,D088,2026-02-19 12:24:36,-5.17057,119.46254,Makassar
EV01535,D092,2026-02-19 12:35:35,-6.8759,107.52851,Bandung
EV03374,D005,2026-02-19 13:12:26,-6.80635,107.62562,Bandung
EV00676,D052,2026-02-19 15:17:28,-7.25767,112.75974,Surabaya
EV00196,D084,2026-02-19 15:29:17,-7.21262,112.72168,Surabaya
EV03937,D030,2026-02-19 15:30:45,3.66821,98.62714,Medan
EV03128,D038,2026-02-19 15:44:17,-6.81685,107.69421,Bandung
EV03031,D036,2026-02-19 17:06:24,-6.20964,106.7325,Jakarta
EV03176,D059,2026-02-19 17:13:49,-7.28933,112.75987,Surabaya
EV00234,D088,2026-02-19 17:29:32,-5.18903,119.48497,Makassar
EV02383,D057,2026-02-19 17:32:05,-5.10504,119.4695,Makassar
EV02341,D021,2026-02-19 17:33:46,3.61429,98.62967,Medan
EV03604,D005,2026-02-19 18:19:17,-6.87129,107.57074,Bandung
EV02757,D071,2026-02-19 18:52:37,-6.85893,107.52495,Bandung
EV00613,D001,2026-02-19 19:15:27,-7.29446,112.79409,Surabaya
EV03104,D029,2026-02-19 19:31:59,-6.80718,107.60135,Bandung
EV01868,D012,2026-02-19 20:08:33,-6.11044,106.88967,Jakarta
EV01431,D083,2026-02-19 20:52:04,3.55089,98.68734,Medan
EV01814,D091,2026-02-19 21:34:53,-6.81646,107.60426,Bandung
EV01848,D041,2026-02-19 23:37:45,-7.26095,112.79993,Surabaya
EV02998,D028,2026-02-20 00:29:01,-5.1801,119.42771,Makassar
EV00918,D014,2026-02-20 00:43:45,-7.29647,112.78188,Surabaya
EV03556,D009,2026-02-20 00:52:24,3.55096,98.60393,Medan
EV03341,D026,2026-02-20 00:57:17,-6.84194,107.50605,Bandung
EV00908,D094,2026-02-20 01:17:18,-5.1218,119.46595,Makassar
EV02492,D027,2026-02-20 01:22:27,-6.81386,107.57916,Bandung
EV02014,D010,2026-02-20 02:37:21,-5.10309,119.47625,Makassar
EV01662,D056,2026-02-20 02:46:15,-7.22972,112.77995,Surabaya
EV00161,D042,2026-02-20 02:58:03,-6.85327,107.58659,Bandung
EV03173,D045,2026-02-20 03:12:51,-7.20206,112.76001,Surabaya
EV03187,D023,2026-02-20 04:16:21,-7.29651,112.71893,Surabaya
EV00940,D037,2026-02-20 04:17:57,-5.16404,119.45562,Makassar
EV02835,D016,2026-02-20 05:26:25,-7.24248,112.73327,Surabaya
EV01045,D079,2026-02-20 05:34:32,-5.17036,119.43836,Makassar
EV02585,D054,2026-02-20 06:08:55,-5.10431,119.47702,Makassar
EV01793,D024,2026-02-20 06:13:48,3.5511,98.69301,Medan
EV03347,D061,2026-02-20 06:13:55,-6.87527,107.55555,Bandung
EV00436,D069,2026-02-20 06:39:29,-7.27409,112.79074,Surabaya
EV02672,D032,2026-02-20 06:45:55,-5.14976,119.40951,Makassar
EV00303,D090,2026-02-20 07:00:37,-6.83732,107.65644,Bandung
EV01443,D056,2026-02-20 07:28:09,-7.27704,112.71644,Surabaya
EV01154,D030,2026-02-20 07:35:36,3.6819,98.68192,Medan
EV03312,D049,2026-02-20 08:30:47,3.66757,98.65353,Medan
EV00194,D012,2026-02-20 09:40:49,-6.28155,106.71502,Jakarta
EV03315,D040,2026-02-20 10:23:25,-5.15588,119.44618,Makassar
EV02197,D039,2026-02-20 10:28:09,-5.11677,119.42499,Makassar
EV00377,D042,2026-02-20 10:59:55,-6.80676,107.5896,Bandung
EV00199,D031,2026-02-20 11:16:30,3.53934,98.63692,Medan
EV02853,D026,2026-02-20 12:33:23,-6.87402,107.52274,Bandung
EV01417,D092,2026-02-20 12:52:07,-6.80722,107.67963,Bandung
EV01303,D095,2026-02-20 14:19:41,-7.20846,112.77497,Surabaya
EV01534,D014,2026-02-20 14:38:47,-7.24103,112.75712,Surabaya
EV00724,D058,2026-02-20 14:41:18,-5.1505,119.48143,Makassar
EV00939,D043,2026-02-20 15:27:20,-6.13091,106.82176,Jakarta
EV03596,D001,2026-02-20 16:11:51,-7.29725,112.73574,Surabaya
EV01960,D062,2026-02-20 16:44:40,3.68644,98.67833,Medan
EV03222,D028,2026-02-20 18:01:51,-5.1433,119.43894,Makassar
EV02206,D062,2026-02-20 18:08:36,3.64816,98.62909,Medan
EV00860,D044,2026-02-20 18:50:55,-6.29036,106.84271,Jakarta
EV01653,D082,2026-02-20 19:35:51,-6.2761,106.76188,Jakarta
EV00821,D032,2026-02-20 20:01:20,-5.10195,119.47909,Makassar
EV01572,D070,2026-02-20 20:17:06,-7.29199,112.72294,Surabaya
EV00700,D062,2026-02-20 20:49:26,3.50933,98.64973,Medan
EV01468,D013,2026-02-20 20:49:47,-6.23993,106.75846,Jakarta
EV02212,D088,2026-02-20 20:59:40,-5.12133,119.47775,Makassar
EV03504,D095,2026-02-20 21:00:46,-7.29002,112.73495,Surabaya
EV03628,D036,2026-02-20 21:15:20,-6.10578,106.77569,Jakarta
EV03288,D078,2026-02-20 22:38:06,-6.19805,106.76699,Jakarta
EV03945,D090,2026-02-20 22:51:57,-6.8573,107.62559,Bandung
EV00623,D015,2026-02-20 22:57:49,3.66768,98.6886,Medan
EV02712,D077,2026-02-20 23:01:51,-6.18773,106.79138,Jakarta
EV02036,D028,2026-02-21 00:09:24,-5.13594,119.41164,Makassar
EV01663,D059,2026-02-21 01:01:28,-7.23132,112.70455,Surabaya
EV01148,D050,2026-02-21 01:04:32,-5.10034,119.41491,Makassar
EV01408,D031,2026-02-21 01:26:41,3.69726,98.6241,Medan
EV01273,D037,2026-02-21 01:46:10,-5.19374,119.44994,Makassar
EV02297,D023,2026-02-21 02:29:27,-7.25353,112.75852,Surabaya
EV00564,D051,2026-02-21 05:09:14,-6.28277,106.89846,Jakarta
EV03978,D043,2026-02-21 05:19:01,-6.23187,106.89846,Jakarta
EV01382,D006,2026-02-21 06:01:07,-7.21898,112.73996,Surabaya
EV01673,D026,2026-02-21 06:22:57,-6.80243,107.64073,Bandung
EV01110,D018,2026-02-21 06:45:42,-6.27371,106.70946,Jakarta
EV02169,D038,2026-02-21 08:31:16,-6.88793,107.61382,Bandung
EV03232,D040,2026-02-21 09:50:27,-5.10098,119.40899,Makassar
EV03743,D050,2026-02-21 12:08:36,-5.12669,119.42122,Makassar
EV03213,D066,2026-02-21 12:16:22,-6.8495,107.69427,Bandung
EV03739,D080,2026-02-21 12:34:50,-7.29825,112.71502,Surabaya
EV00559,D027,2026-02-21 12:41:24,-6.82445,107.6525,Bandung
EV00244,D094,2026-02-21 12:41:28,-5.12293,119.42037,Makassar
EV00765,D029,2026-02-21 12:46:50,-6.8795,107.60742,Bandung
EV02709,D013,2026-02-21 14:00:30,-6.17967,106.80993,Jakarta
EV01887,D064,2026-02-21 14:39:28,-5.11795,119.49778,Makassar
EV02775,D006,2026-02-21 15:01:39,-7.23529,112.71085,Surabaya
EV03824,D046,2026-02-21 15:16:06,-5.11787,119.4044,Makassar
EV00316,D065,2026-02-21 15:31:02,-7.28521,112.76727,Surabaya
EV02216,D094,2026-02-21 15:38:39,-5.16397,119.44851,Makassar
EV03320,D052,2026-02-21 18:18:46,-7.20898,112.79126,Surabaya
EV03592,D006,2026-02-21 18:38:45,-7.28845,112.74078,Surabaya
EV02009,D057,2026-02-21 19:35:40,-5.11917,119.46952,Makassar
EV00630,D065,2026-02-21 20:33:57,-7.2418,112.71147,Surabaya
EV02295,D079,2026-02-21 21:24:11,-5.12749,119.46002,Makassar
EV03798,D018,2026-02-21 21:35:38,-6.14226,106.75203,Jakarta
EV01452,D078,2026-02-21 21:43:12,-6.26313,106.85479,Jakarta
EV00043,D072,2026-02-21 22:02:54,-5.1837,119.46181,Makassar
EV01050,D013,2026-02-21 22:05:29,-6.24114,106.86389,Jakarta
EV01481,D006,2026-02-21 22:15:39,-7.26614,112.72973,Surabaya
EV02310,D007,2026-02-21 23:14:16,-5.13658,119.41688,Makassar
EV01000,D094,2026-02-22 00:01:03,-5.12796,119.45535,Makassar
EV02145,D003,2026-02-22 00:50:53,-6.26941,106.89789,Jakarta
EV03323,D001,2026-02-22 01:00:15,-7.28396,112.72324,Surabaya
EV02187,D001,2026-02-22 01:32:45,-7.27445,112.70402,Surabaya
EV01043,D092,2026-02-22 01:52:20,-6.86505,107.58393,Bandung
EV01869,D043,2026-02-22 02:06:33,-6.12673,106.78375,Jakarta
EV01788,D043,2026-02-22 02:11:06,-6.27884,106.70037,Jakarta
EV03119,D023,2026-02-22 02:19:08,-7.25681,112.72499,Surabaya
EV02290,D068,2026-02-22 02:19:15,-6.88902,107.60148,Bandung
EV01750,D077,2026-02-22 02:36:14,-6.28112,106.82617,Jakarta
EV01907,D024,2026-02-22 03:34:48,3.5126,98.65799,Medan
EV01837,D027,2026-02-22 03:47:44,-6.84912,107.50456,Bandung
EV02985,D084,2026-02-22 04:34:29,-7.2433,112.71673,Surabaya
EV03146,D044,2026-02-22 04:38:57,-6.16413,106.84819,Jakarta
EV01324,D051,2026-02-22 04:55:47,-6.25897,106.78675,Jakarta
EV02061,D041,2026-02-22 04:56:07,-7.27119,112.76867,Surabaya
EV01935,D016,2026-02-22 06:54:39,-7.24742,112.72784,Surabaya
EV00019,D007,2026-02-22 08:14:21,-5.16413,119.4293,Makassar
EV02369,D043,2026-02-22 09:29:03,-6.13275,106.80909,Jakarta
EV02721,D071,2026-02-22 10:39:23,-6.81789,107.645,Bandung
EV01823,D057,2026-02-22 12:52:20,-5.10382,119.44474,Makassar
EV02281,D091,2026-02-22 13:17:41,-6.80993,107.61566,Bandung
EV02221,D020,2026-02-22 13:18:36,-5.18433,119.42461,Makassar
EV01625,D043,2026-02-22 14:51:48,-6.18573,106.85921,Jakarta
EV02924,D055,2026-02-22 15:12:26,-5.10217,119.41697,Makassar
EV00697,D061,2026-02-22 15:40:11,-6.88343,107.53,Bandung
EV01456,D095,2026-02-22 15:55:53,-7.20753,112.79821,Surabaya
